var,lead,season_year,season,p_abaixo,p_normal,p_acima,obs_cat
temperatura,3,2020,NDJ,0.3815,0.2978,0.3207,1
temperatura,3,2021,NDJ,0.3608,0.3423,0.2969,0
temperatura,3,2022,NDJ,0.4098,0.3465,0.2437,0
temperatura,3,2023,NDJ,0.2082,0.2146,0.5772,2
temperatura,3,2024,NDJ,0.3507,0.2896,0.3596,2
temperatura,3,1979,DJF,0.3640,0.4128,0.2233,0
temperatura,3,1980,DJF,0.2909,0.5105,0.1986,1
temperatura,3,1981,DJF,0.2213,0.5913,0.1874,0
temperatura,3,1982,DJF,0.2703,0.3117,0.4181,0
temperatura,3,1983,DJF,0.3199,0.4085,0.2715,2
temperatura,3,1984,DJF,0.3109,0.5001,0.1889,0
temperatura,3,1985,DJF,0.4153,0.3594,0.2253,1
temperatura,3,1986,DJF,0.3462,0.4069,0.2468,1
temperatura,3,1987,DJF,0.3066,0.3118,0.3816,1
temperatura,3,1988,DJF,0.3980,0.3990,0.2030,1
temperatura,3,1989,DJF,0.3747,0.3919,0.2334,1
temperatura,3,1990,DJF,0.3327,0.3756,0.2917,0
temperatura,3,1991,DJF,0.2724,0.3591,0.3685,1
temperatura,3,1992,DJF,0.2478,0.4502,0.3020,0
temperatura,3,1993,DJF,0.3921,0.3182,0.2897,2
temperatura,3,1994,DJF,0.2788,0.3253,0.3958,2
temperatura,3,1995,DJF,0.3295,0.3988,0.2717,1
temperatura,3,1996,DJF,0.3668,0.4077,0.2255,1
temperatura,3,1997,DJF,0.2487,0.2609,0.4904,2
temperatura,3,1998,DJF,0.4783,0.3111,0.2106,1
temperatura,3,1999,DJF,0.3595,0.3843,0.2562,0
temperatura,3,2000,DJF,0.3268,0.3999,0.2733,2
temperatura,3,2001,DJF,0.3589,0.3367,0.3045,0
temperatura,3,2002,DJF,0.2977,0.3482,0.3541,2
temperatura,3,2003,DJF,0.3514,0.3164,0.3322,0
temperatura,3,2004,DJF,0.3396,0.3044,0.3560,0
temperatura,3,2005,DJF,0.3403,0.3243,0.3354,1
temperatura,3,2006,DJF,0.3165,0.2921,0.3915,1
temperatura,3,2007,DJF,0.2976,0.3590,0.3434,0
temperatura,3,2008,DJF,0.3614,0.2937,0.3450,0
temperatura,3,2009,DJF,0.3180,0.3319,0.3502,2
temperatura,3,2010,DJF,0.4969,0.2580,0.2451,2
temperatura,3,2011,DJF,0.3224,0.2817,0.3960,1
temperatura,3,2012,DJF,0.2865,0.2288,0.4847,2
temperatura,3,2013,DJF,0.3400,0.3414,0.3186,2
temperatura,3,2014,DJF,0.3425,0.3086,0.3489,2
temperatura,3,2015,DJF,0.2421,0.1962,0.5617,2
temperatura,3,2016,DJF,0.4452,0.2775,0.2773,2
temperatura,3,2017,DJF,0.3254,0.2353,0.4392,0
temperatura,3,2018,DJF,0.3285,0.2331,0.4383,2
temperatura,3,2019,DJF,0.2499,0.2274,0.5227,0
temperatura,3,2020,DJF,0.3690,0.2496,0.3814,1
temperatura,3,2021,DJF,0.3350,0.3148,0.3502,0
temperatura,3,2022,DJF,0.3553,0.2758,0.3690,0
temperatura,3,2023,DJF,0.2535,0.2171,0.5293,2
temperatura,3,2024,DJF,0.3375,0.2766,0.3859,2
temperatura,6,1980,JFM,0.3017,0.3651,0.3332,1
temperatura,6,1981,JFM,0.2996,0.4020,0.2984,0
temperatura,6,1982,JFM,0.3598,0.3597,0.2805,0
temperatura,6,1983,JFM,0.2702,0.4096,0.3202,0
temperatura,6,1984,JFM,0.3145,0.3782,0.3073,2
temperatura,6,1985,JFM,0.3269,0.3971,0.2760,0
temperatura,6,1986,JFM,0.3717,0.3382,0.2901,1
temperatura,6,1987,JFM,0.3199,0.3941,0.2860,1
temperatura,6,1988,JFM,0.2446,0.4325,0.3228,1
temperatura,6,1989,JFM,0.4329,0.3222,0.2450,1
temperatura,6,1990,JFM,0.3346,0.4144,0.2510,2
temperatura,6,1991,JFM,0.3235,0.3565,0.3200,0
temperatura,6,1992,JFM,0.3003,0.4085,0.2912,1
temperatura,6,1993,JFM,0.3523,0.2418,0.4060,1
temperatura,6,1994,JFM,0.2901,0.3166,0.3933,1
temperatura,6,1995,JFM,0.3591,0.3414,0.2995,2
temperatura,6,1996,JFM,0.3288,0.3959,0.2753,2
temperatura,6,1997,JFM,0.3007,0.3780,0.3213,0
temperatura,6,1998,JFM,0.2921,0.3230,0.3849,2
temperatura,6,1999,JFM,0.3245,0.3504,0.3252,1
temperatura,6,2000,JFM,0.3815,0.3425,0.2760,0
temperatura,6,2001,JFM,0.4074,0.3060,0.2866,2
temperatura,6,2002,JFM,0.3573,0.3343,0.3085,1
temperatura,6,2003,JFM,0.3039,0.4027,0.2935,2
temperatura,6,2004,JFM,0.3468,0.3292,0.3240,0
temperatura,6,2005,JFM,0.2841,0.2866,0.4293,0
temperatura,6,2006,JFM,0.3756,0.2900,0.3344,2
temperatura,6,2007,JFM,0.3373,0.3153,0.3474,2
temperatura,6,2008,JFM,0.3821,0.3315,0.2864,0
temperatura,6,2009,JFM,0.3970,0.2966,0.3064,1
temperatura,6,2010,JFM,0.3328,0.3455,0.3216,2
temperatura,6,2011,JFM,0.3863,0.3182,0.2954,2
temperatura,6,2012,JFM,0.3745,0.2971,0.3284,0
temperatura,6,2013,JFM,0.3360,0.2836,0.3805,0
temperatura,6,2014,JFM,0.3769,0.2939,0.3292,2
temperatura,6,2015,JFM,0.3311,0.3022,0.3667,2
temperatura,6,2016,JFM,0.2625,0.3193,0.4182,2
temperatura,6,2017,JFM,0.3162,0.2413,0.4425,1
temperatura,6,2018,JFM,0.2783,0.3288,0.3928,0
temperatura,6,2019,JFM,0.3625,0.2763,0.3612,2
temperatura,6,2020,JFM,0.2616,0.3429,0.3956,0
temperatura,6,2021,JFM,0.3816,0.2609,0.3575,1
temperatura,6,2022,JFM,0.3099,0.3091,0.3810,0
temperatura,6,2023,JFM,0.3788,0.2598,0.3615,0
temperatura,6,2024,JFM,0.3059,0.2596,0.4346,1
temperatura,6,2025,JFM,0.3406,0.3099,0.3495,2
temperatura,6,1980,FMA,0.2674,0.4208,0.3118,2
temperatura,6,1981,FMA,0.2656,0.4068,0.3276,0
temperatura,6,1982,FMA,0.2794,0.4241,0.2964,0
temperatura,6,1983,FMA,0.2978,0.3360,0.3662,1
temperatura,6,1984,FMA,0.3185,0.3393,0.3423,2
temperatura,6,1985,FMA,0.3285,0.3843,0.2872,2
temperatura,6,1986,FMA,0.2900,0.4348,0.2752,2
temperatura,6,1987,FMA,0.3253,0.3351,0.3395,1
temperatura,6,1988,FMA,0.2557,0.2809,0.4634,0
temperatura,6,1989,FMA,0.4062,0.3132,0.2806,1
temperatura,6,1990,FMA,0.2789,0.4381,0.2830,2
temperatura,6,1991,FMA,0.2762,0.3890,0.3349,0
temperatura,6,1992,FMA,0.3627,0.2806,0.3567,1
temperatura,6,1993,FMA,0.3431,0.3148,0.3421,1
temperatura,6,1994,FMA,0.2642,0.3809,0.3549,1
temperatura,6,1995,FMA,0.2726,0.3745,0.3529,0
temperatura,6,1996,FMA,0.4285,0.2636,0.3079,1
temperatura,6,1997,FMA,0.3486,0.3168,0.3346,0
temperatura,6,1998,FMA,0.2981,0.3039,0.3980,2
temperatura,6,1999,FMA,0.3179,0.3531,0.3290,1
temperatura,6,2000,FMA,0.3790,0.3279,0.2931,0
temperatura,6,2001,FMA,0.3638,0.3378,0.2984,2
temperatura,6,2002,FMA,0.3300,0.3454,0.3246,2
temperatura,6,2003,FMA,0.3450,0.3183,0.3367,2
temperatura,6,2004,FMA,0.3366,0.3213,0.3420,0
temperatura,6,2005,FMA,0.2833,0.3537,0.3630,1
temperatura,6,2006,FMA,0.3426,0.3358,0.3216,1
temperatura,6,2007,FMA,0.3494,0.3138,0.3368,2
temperatura,6,2008,FMA,0.4017,0.2938,0.3045,0
temperatura,6,2009,FMA,0.3534,0.3089,0.3377,1
temperatura,6,2010,FMA,0.3765,0.3006,0.3228,2
temperatura,6,2011,FMA,0.3101,0.3538,0.3362,1
temperatura,6,2012,FMA,0.4191,0.2994,0.2815,2
temperatura,6,2013,FMA,0.2926,0.3493,0.3581,0
temperatura,6,2014,FMA,0.3550,0.3563,0.2887,2
temperatura,6,2015,FMA,0.3206,0.3239,0.3555,1
temperatura,6,2016,FMA,0.2879,0.3137,0.3983,2
temperatura,6,2017,FMA,0.3039,0.3355,0.3607,0
temperatura,6,2018,FMA,0.3328,0.2902,0.3770,0
temperatura,6,2019,FMA,0.3552,0.2861,0.3587,1
temperatura,6,2020,FMA,0.3585,0.2608,0.3807,0
temperatura,6,2021,FMA,0.3867,0.2773,0.3360,0
temperatura,6,2022,FMA,0.3836,0.2560,0.3604,0
temperatura,6,2023,FMA,0.3574,0.3229,0.3197,0
temperatura,6,2024,FMA,0.4091,0.2465,0.3445,2
temperatura,6,2025,FMA,0.4267,0.2817,0.2915,2
temperatura,6,1980,MAM,0.2754,0.4034,0.3212,2
temperatura,6,1981,MAM,0.2796,0.3852,0.3352,0
temperatura,6,1982,MAM,0.3054,0.3690,0.3256,0
temperatura,6,1983,MAM,0.1741,0.3520,0.4739,1
temperatura,6,1984,MAM,0.2459,0.3700,0.3841,2
temperatura,6,1985,MAM,0.3862,0.3420,0.2718,1
temperatura,6,1986,MAM,0.3567,0.3250,0.3183,2
temperatura,6,1987,MAM,0.2658,0.3924,0.3418,1
temperatura,6,1988,MAM,0.1845,0.4792,0.3363,1
temperatura,6,1989,MAM,0.4502,0.2863,0.2636,1
temperatura,6,1990,MAM,0.3407,0.3590,0.3003,2
temperatura,6,1991,MAM,0.2514,0.3591,0.3895,0
temperatura,6,1992,MAM,0.2135,0.3836,0.4029,2
temperatura,6,1993,MAM,0.2758,0.3015,0.4227,2
temperatura,6,1994,MAM,0.3054,0.3145,0.3801,1
temperatura,6,1995,MAM,0.2157,0.3552,0.4291,1
temperatura,6,1996,MAM,0.3451,0.3298,0.3252,1
temperatura,6,1997,MAM,0.4105,0.3030,0.2865,0
temperatura,6,1998,MAM,0.1717,0.3797,0.4486,1
temperatura,6,1999,MAM,0.4722,0.2711,0.2567,0
temperatura,6,2000,MAM,0.4207,0.3045,0.2747,0
temperatura,6,2001,MAM,0.3543,0.3468,0.2989,2
temperatura,6,2002,MAM,0.3461,0.3128,0.3411,2
temperatura,6,2003,MAM,0.2492,0.3793,0.3715,1
temperatura,6,2004,MAM,0.3096,0.3648,0.3256,0
temperatura,6,2005,MAM,0.2979,0.3416,0.3605,2
temperatura,6,2006,MAM,0.3292,0.2828,0.3880,0
temperatura,6,2007,MAM,0.2998,0.3741,0.3261,2
temperatura,6,2008,MAM,0.3826,0.3064,0.3109,0
temperatura,6,2009,MAM,0.3991,0.2863,0.3145,1
temperatura,6,2010,MAM,0.3063,0.3415,0.3522,1
temperatura,6,2011,MAM,0.4561,0.2527,0.2912,0
temperatura,6,2012,MAM,0.4028,0.2813,0.3159,1
temperatura,6,2013,MAM,0.2178,0.3522,0.4300,0
temperatura,6,2014,MAM,0.4043,0.3066,0.2891,2
temperatura,6,2015,MAM,0.3735,0.2805,0.3460,1
temperatura,6,2016,MAM,0.2040,0.3372,0.4588,2
temperatura,6,2017,MAM,0.4600,0.2458,0.2942,0
temperatura,6,2018,MAM,0.4007,0.2548,0.3445,1
temperatura,6,2019,MAM,0.3611,0.3147,0.3243,2
temperatura,6,2020,MAM,0.2690,0.3818,0.3492,0
temperatura,6,2021,MAM,0.4399,0.2652,0.2950,0
temperatura,6,2022,MAM,0.4646,0.2749,0.2605,0
temperatura,6,2023,MAM,0.4672,0.2308,0.3020,0
temperatura,6,2024,MAM,0.2537,0.4575,0.2888,2
temperatura,6,2025,MAM,0.4330,0.3189,0.2481,2
temperatura,6,1980,AMJ,0.3480,0.3247,0.3272,1
temperatura,6,1981,AMJ,0.3194,0.3501,0.3305,0
temperatura,6,1982,AMJ,0.3434,0.3377,0.3190,0
temperatura,6,1983,AMJ,0.1759,0.3894,0.4346,2
temperatura,6,1984,AMJ,0.3035,0.3315,0.3650,2
temperatura,6,1985,AMJ,0.4611,0.3106,0.2283,0
temperatura,6,1986,AMJ,0.4058,0.2970,0.2973,2
temperatura,6,1987,AMJ,0.3160,0.3458,0.3382,1
temperatura,6,1988,AMJ,0.2063,0.4338,0.3599,0
temperatura,6,1989,AMJ,0.4989,0.2305,0.2706,1
temperatura,6,1990,AMJ,0.3890,0.3103,0.3007,1
temperatura,6,1991,AMJ,0.3158,0.3305,0.3537,2
temperatura,6,1992,AMJ,0.2123,0.3620,0.4256,2
temperatura,6,1993,AMJ,0.2992,0.2216,0.4792,1
temperatura,6,1994,AMJ,0.3904,0.3166,0.2929,1
temperatura,6,1995,AMJ,0.1875,0.3358,0.4767,1
temperatura,6,1996,AMJ,0.3103,0.3322,0.3575,0
temperatura,6,1997,AMJ,0.4089,0.3077,0.2834,0
temperatura,6,1998,AMJ,0.1798,0.3804,0.4398,1
temperatura,6,1999,AMJ,0.4805,0.2781,0.2414,0
temperatura,6,2000,AMJ,0.4299,0.3027,0.2673,2
temperatura,6,2001,AMJ,0.3227,0.3412,0.3361,2
temperatura,6,2002,AMJ,0.3933,0.3157,0.2910,2
temperatura,6,2003,AMJ,0.2245,0.4035,0.3720,2
temperatura,6,2004,AMJ,0.3642,0.3367,0.2992,1
temperatura,6,2005,AMJ,0.2997,0.3589,0.3414,2
temperatura,6,2006,AMJ,0.3193,0.3355,0.3452,0
temperatura,6,2007,AMJ,0.2459,0.3956,0.3585,2
temperatura,6,2008,AMJ,0.3279,0.3162,0.3559,0
temperatura,6,2009,AMJ,0.3412,0.3444,0.3144,0
temperatura,6,2010,AMJ,0.2990,0.3573,0.3437,0
temperatura,6,2011,AMJ,0.4448,0.2924,0.2628,0
temperatura,6,2012,AMJ,0.3088,0.3146,0.3766,1
temperatura,6,2013,AMJ,0.2273,0.3468,0.4260,1
temperatura,6,2014,AMJ,0.3402,0.3580,0.3017,2
temperatura,6,2015,AMJ,0.3203,0.3297,0.3500,1
temperatura,6,2016,AMJ,0.1867,0.3475,0.4657,1
temperatura,6,2017,AMJ,0.4743,0.2650,0.2607,1
temperatura,6,2018,AMJ,0.3606,0.3242,0.3152,1
temperatura,6,2019,AMJ,0.2715,0.4152,0.3134,2
temperatura,6,2020,AMJ,0.2397,0.3563,0.4040,0
temperatura,6,2021,AMJ,0.4066,0.2995,0.2939,0
temperatura,6,2022,AMJ,0.4556,0.2949,0.2495,0
temperatura,6,2023,AMJ,0.4513,0.2901,0.2587,0
temperatura,6,2024,AMJ,0.1939,0.4982,0.3079,2
temperatura,6,2025,AMJ,0.3549,0.3780,0.2671,2
temperatura,6,1980,MJJ,0.3714,0.3483,0.2803,1
temperatura,6,1981,MJJ,0.2669,0.4788,0.2543,0
temperatura,6,1982,MJJ,0.4235,0.3492,0.2273,1
temperatura,6,1983,MJJ,0.2425,0.3264,0.4311,2
temperatura,6,1984,MJJ,0.3587,0.3853,0.2559,2
temperatura,6,1985,MJJ,0.4448,0.3554,0.1998,0
temperatura,6,1986,MJJ,0.3754,0.3907,0.2339,2
temperatura,6,1987,MJJ,0.3299,0.3388,0.3313,1
temperatura,6,1988,MJJ,0.3176,0.3303,0.3521,0
temperatura,6,1989,MJJ,0.3631,0.4035,0.2334,0
temperatura,6,1990,MJJ,0.3450,0.3804,0.2746,0
temperatura,6,1991,MJJ,0.3295,0.3551,0.3155,1
temperatura,6,1992,MJJ,0.2422,0.3436,0.4141,2
temperatura,6,1993,MJJ,0.2396,0.3725,0.3879,1
temperatura,6,1994,MJJ,0.4664,0.2882,0.2455,1
temperatura,6,1995,MJJ,0.2660,0.2782,0.4558,2
temperatura,6,1996,MJJ,0.3251,0.3836,0.2913,0
temperatura,6,1997,MJJ,0.3840,0.3877,0.2283,1
temperatura,6,1998,MJJ,0.1981,0.2414,0.5605,0
temperatura,6,1999,MJJ,0.4146,0.3675,0.2179,0
temperatura,6,2000,MJJ,0.4000,0.3266,0.2733,1
temperatura,6,2001,MJJ,0.3451,0.3375,0.3174,1
temperatura,6,2002,MJJ,0.3413,0.4027,0.2560,2
temperatura,6,2003,MJJ,0.2672,0.2858,0.4470,2
temperatura,6,2004,MJJ,0.3873,0.3287,0.2840,0
temperatura,6,2005,MJJ,0.3252,0.3415,0.3333,2
temperatura,6,2006,MJJ,0.3066,0.3789,0.3145,1
temperatura,6,2007,MJJ,0.2812,0.2612,0.4576,1
temperatura,6,2008,MJJ,0.3174,0.3435,0.3391,0
temperatura,6,2009,MJJ,0.3511,0.3170,0.3319,0
temperatura,6,2010,MJJ,0.3302,0.3061,0.3637,1
temperatura,6,2011,MJJ,0.4172,0.3359,0.2469,0
temperatura,6,2012,MJJ,0.3254,0.2806,0.3940,1
temperatura,6,2013,MJJ,0.2744,0.2988,0.4268,1
temperatura,6,2014,MJJ,0.2905,0.3328,0.3767,2
temperatura,6,2015,MJJ,0.2758,0.3217,0.4025,2
temperatura,6,2016,MJJ,0.1951,0.2605,0.5443,0
temperatura,6,2017,MJJ,0.3784,0.3405,0.2811,0
temperatura,6,2018,MJJ,0.3379,0.3281,0.3340,2
temperatura,6,2019,MJJ,0.3132,0.2985,0.3883,2
temperatura,6,2020,MJJ,0.3661,0.2331,0.4008,2
temperatura,6,2021,MJJ,0.3436,0.3148,0.3417,0
temperatura,6,2022,MJJ,0.4142,0.2854,0.3004,1
temperatura,6,2023,MJJ,0.4102,0.3213,0.2685,1
temperatura,6,2024,MJJ,0.2889,0.2434,0.4678,2
temperatura,6,2025,MJJ,0.3666,0.3409,0.2924,2
temperatura,6,1980,JJA,0.3448,0.3495,0.3057,1
temperatura,6,1981,JJA,0.2769,0.4241,0.2991,0
temperatura,6,1982,JJA,0.3840,0.3828,0.2332,2
temperatura,6,1983,JJA,0.2745,0.2720,0.4535,2
temperatura,6,1984,JJA,0.3876,0.3554,0.2570,1
temperatura,6,1985,JJA,0.3482,0.3679,0.2839,0
temperatura,6,1986,JJA,0.3944,0.3587,0.2469,1
temperatura,6,1987,JJA,0.3459,0.3623,0.2917,1
temperatura,6,1988,JJA,0.3325,0.3712,0.2963,0
temperatura,6,1989,JJA,0.3449,0.3374,0.3177,0
temperatura,6,1990,JJA,0.3345,0.3727,0.2928,0
temperatura,6,1991,JJA,0.3394,0.3465,0.3141,1
temperatura,6,1992,JJA,0.2779,0.2877,0.4344,1
temperatura,6,1993,JJA,0.2548,0.4272,0.3179,0
temperatura,6,1994,JJA,0.3858,0.3494,0.2648,0
temperatura,6,1995,JJA,0.2977,0.2916,0.4107,2
temperatura,6,1996,JJA,0.3569,0.3473,0.2959,0
temperatura,6,1997,JJA,0.3716,0.3933,0.2350,2
temperatura,6,1998,JJA,0.2854,0.2367,0.4779,2
temperatura,6,1999,JJA,0.4077,0.3482,0.2441,1
temperatura,6,2000,JJA,0.4104,0.3313,0.2583,1
temperatura,6,2001,JJA,0.3269,0.3245,0.3486,2
temperatura,6,2002,JJA,0.3693,0.3961,0.2346,2
temperatura,6,2003,JJA,0.2939,0.2885,0.4175,2
temperatura,6,2004,JJA,0.3047,0.3331,0.3622,0
temperatura,6,2005,JJA,0.3257,0.3199,0.3545,2
temperatura,6,2006,JJA,0.3235,0.3303,0.3462,2
temperatura,6,2007,JJA,0.3134,0.3029,0.3837,1
temperatura,6,2008,JJA,0.3475,0.3496,0.3028,2
temperatura,6,2009,JJA,0.3756,0.3303,0.2941,0
temperatura,6,2010,JJA,0.3266,0.2975,0.3760,1
temperatura,6,2011,JJA,0.4109,0.3218,0.2673,1
temperatura,6,2012,JJA,0.3284,0.3471,0.3245,2
temperatura,6,2013,JJA,0.2824,0.2674,0.4502,1
temperatura,6,2014,JJA,0.3087,0.3168,0.3745,2
temperatura,6,2015,JJA,0.3055,0.3259,0.3686,2
temperatura,6,2016,JJA,0.2335,0.3466,0.4199,0
temperatura,6,2017,JJA,0.2906,0.3340,0.3754,0
temperatura,6,2018,JJA,0.3298,0.2950,0.3752,1
temperatura,6,2019,JJA,0.2928,0.3089,0.3983,0
temperatura,6,2020,JJA,0.2965,0.2494,0.4541,2
temperatura,6,2021,JJA,0.3353,0.3217,0.3430,0
temperatura,6,2022,JJA,0.3703,0.3203,0.3094,0
temperatura,6,2023,JJA,0.4175,0.3044,0.2781,1
temperatura,6,2024,JJA,0.3427,0.3054,0.3518,2
temperatura,6,2025,JJA,0.3592,0.2825,0.3583,1
temperatura,6,1980,JAS,0.4619,0.2884,0.2497,0
temperatura,6,1981,JAS,0.4746,0.3048,0.2206,0
temperatura,6,1982,JAS,0.4860,0.2736,0.2403,1
temperatura,6,1983,JAS,0.3798,0.2855,0.3347,1
temperatura,6,1984,JAS,0.3982,0.3681,0.2337,0
temperatura,6,1985,JAS,0.3964,0.3789,0.2247,1
temperatura,6,1986,JAS,0.4380,0.3227,0.2393,0
temperatura,6,1987,JAS,0.4208,0.3059,0.2732,1
temperatura,6,1988,JAS,0.3652,0.2944,0.3403,0
temperatura,6,1989,JAS,0.4057,0.3570,0.2372,0
temperatura,6,1990,JAS,0.4394,0.3042,0.2564,0
temperatura,6,1991,JAS,0.4018,0.2999,0.2983,0
temperatura,6,1992,JAS,0.3777,0.2795,0.3427,0
temperatura,6,1993,JAS,0.4169,0.3226,0.2605,0
temperatura,6,1994,JAS,0.3779,0.3388,0.2834,1
temperatura,6,1995,JAS,0.3867,0.2739,0.3394,2
temperatura,6,1996,JAS,0.3951,0.3342,0.2707,0
temperatura,6,1997,JAS,0.3505,0.4250,0.2244,2
temperatura,6,1998,JAS,0.2540,0.2163,0.5297,2
temperatura,6,1999,JAS,0.4231,0.3505,0.2265,1
temperatura,6,2000,JAS,0.3503,0.3905,0.2592,0
temperatura,6,2001,JAS,0.3118,0.4037,0.2845,1
temperatura,6,2002,JAS,0.3967,0.3255,0.2778,2
temperatura,6,2003,JAS,0.2953,0.3509,0.3538,1
temperatura,6,2004,JAS,0.2795,0.3650,0.3555,2
temperatura,6,2005,JAS,0.2716,0.4009,0.3275,2
temperatura,6,2006,JAS,0.3113,0.4121,0.2767,2
temperatura,6,2007,JAS,0.3067,0.2768,0.4164,2
temperatura,6,2008,JAS,0.3718,0.3234,0.3047,1
temperatura,6,2009,JAS,0.3374,0.3403,0.3222,2
temperatura,6,2010,JAS,0.2311,0.3553,0.4136,2
temperatura,6,2011,JAS,0.3175,0.3811,0.3014,1
temperatura,6,2012,JAS,0.4213,0.2780,0.3007,2
temperatura,6,2013,JAS,0.2582,0.3313,0.4105,1
temperatura,6,2014,JAS,0.2901,0.3293,0.3806,2
temperatura,6,2015,JAS,0.2990,0.3299,0.3710,2
temperatura,6,2016,JAS,0.2177,0.2177,0.5646,1
temperatura,6,2017,JAS,0.2194,0.4199,0.3607,1
temperatura,6,2018,JAS,0.2537,0.3676,0.3787,0
temperatura,6,2019,JAS,0.2063,0.2735,0.5202,0
temperatura,6,2020,JAS,0.1826,0.3498,0.4676,2
temperatura,6,2021,JAS,0.3194,0.2966,0.3839,1
temperatura,6,2022,JAS,0.2296,0.4086,0.3618,0
temperatura,6,2023,JAS,0.2926,0.3724,0.3349,2
temperatura,6,2024,JAS,0.1840,0.2037,0.6122,2
temperatura,6,2025,JAS,0.2182,0.4215,0.3603,1
temperatura,6,1980,ASO,0.5293,0.2340,0.2367,0
temperatura,6,1981,ASO,0.5401,0.2374,0.2225,0
temperatura,6,1982,ASO,0.4760,0.2600,0.2640,1
temperatura,6,1983,ASO,0.5116,0.2117,0.2768,0
temperatura,6,1984,ASO,0.4028,0.3164,0.2809,0
temperatura,6,1985,ASO,0.5647,0.2467,0.1886,2
temperatura,6,1986,ASO,0.4344,0.2931,0.2725,0
temperatura,6,1987,ASO,0.4454,0.2624,0.2921,0
temperatura,6,1988,ASO,0.3385,0.3183,0.3432,1
temperatura,6,1989,ASO,0.3438,0.3775,0.2787,0
temperatura,6,1990,ASO,0.4550,0.2740,0.2710,0
temperatura,6,1991,ASO,0.3985,0.3016,0.2999,0
temperatura,6,1992,ASO,0.4725,0.2373,0.2902,0
temperatura,6,1993,ASO,0.4578,0.2717,0.2705,0
temperatura,6,1994,ASO,0.3659,0.3128,0.3213,2
temperatura,6,1995,ASO,0.2896,0.3347,0.3757,1
temperatura,6,1996,ASO,0.3390,0.3583,0.3027,0
temperatura,6,1997,ASO,0.4563,0.2872,0.2565,2
temperatura,6,1998,ASO,0.1962,0.4132,0.3906,2
temperatura,6,1999,ASO,0.3336,0.3684,0.2979,0
temperatura,6,2000,ASO,0.3414,0.3421,0.3166,1
temperatura,6,2001,ASO,0.4235,0.2836,0.2929,1
temperatura,6,2002,ASO,0.3537,0.3218,0.3245,2
temperatura,6,2003,ASO,0.3043,0.3188,0.3769,1
temperatura,6,2004,ASO,0.2858,0.3764,0.3377,2
temperatura,6,2005,ASO,0.3243,0.3364,0.3394,2
temperatura,6,2006,ASO,0.4019,0.2926,0.3055,1
temperatura,6,2007,ASO,0.2620,0.3643,0.3736,2
temperatura,6,2008,ASO,0.2973,0.3616,0.3411,1
temperatura,6,2009,ASO,0.2572,0.3845,0.3583,1
temperatura,6,2010,ASO,0.2176,0.3495,0.4329,0
temperatura,6,2011,ASO,0.2490,0.3970,0.3541,1
temperatura,6,2012,ASO,0.3768,0.3455,0.2776,2
temperatura,6,2013,ASO,0.2510,0.3763,0.3727,1
temperatura,6,2014,ASO,0.2820,0.3847,0.3333,2
temperatura,6,2015,ASO,0.2643,0.3505,0.3852,2
temperatura,6,2016,ASO,0.1869,0.2856,0.5275,1
temperatura,6,2017,ASO,0.2587,0.4156,0.3257,2
temperatura,6,2018,ASO,0.2160,0.4114,0.3726,0
temperatura,6,2019,ASO,0.1773,0.3819,0.4408,1
temperatura,6,2020,ASO,0.1783,0.4587,0.3630,2
temperatura,6,2021,ASO,0.2366,0.3706,0.3928,1
temperatura,6,2022,ASO,0.1959,0.4127,0.3914,0
temperatura,6,2023,ASO,0.1885,0.4357,0.3758,2
temperatura,6,2024,ASO,0.1432,0.4614,0.3954,2
temperatura,6,2025,ASO,0.2230,0.3455,0.4315,1
temperatura,6,1979,SON,0.4267,0.2869,0.2864,0
temperatura,6,1980,SON,0.4041,0.3570,0.2389,0
temperatura,6,1981,SON,0.4181,0.2993,0.2826,0
temperatura,6,1982,SON,0.4321,0.2616,0.3063,1
temperatura,6,1983,SON,0.3152,0.4928,0.1920,0
temperatura,6,1984,SON,0.4212,0.3558,0.2230,1
temperatura,6,1985,SON,0.5089,0.3031,0.1880,1
temperatura,6,1986,SON,0.4256,0.3325,0.2420,1
temperatura,6,1987,SON,0.3701,0.3447,0.2853,0
temperatura,6,1988,SON,0.3578,0.3828,0.2593,0
temperatura,6,1989,SON,0.3736,0.3764,0.2500,0
temperatura,6,1990,SON,0.4069,0.3191,0.2740,1
temperatura,6,1991,SON,0.3749,0.3220,0.3031,1
temperatura,6,1992,SON,0.3237,0.4136,0.2627,0
temperatura,6,1993,SON,0.4034,0.3219,0.2747,2
temperatura,6,1994,SON,0.3632,0.3070,0.3298,2
temperatura,6,1995,SON,0.3367,0.3393,0.3240,0
temperatura,6,1996,SON,0.3505,0.3505,0.2990,0
temperatura,6,1997,SON,0.3858,0.2563,0.3580,2
temperatura,6,1998,SON,0.2678,0.3209,0.4113,0
temperatura,6,1999,SON,0.3384,0.3288,0.3328,0
temperatura,6,2000,SON,0.3765,0.3113,0.3121,2
temperatura,6,2001,SON,0.3670,0.3268,0.3062,1
temperatura,6,2002,SON,0.3412,0.3236,0.3352,2
temperatura,6,2003,SON,0.3081,0.3763,0.3156,1
temperatura,6,2004,SON,0.3053,0.3142,0.3805,2
temperatura,6,2005,SON,0.3405,0.3826,0.2769,1
temperatura,6,2006,SON,0.3596,0.3247,0.3158,1
temperatura,6,2007,SON,0.2887,0.3010,0.4103,2
